config,run,stream,window_index,window_start_s,mean_IAT,IAT_variance,mean_frame_size,burst_length,count,phase_offset_mean_us,phase_offset_std_us,gate_util,queue_depth_max,drops,sync_event_interval_mean_us,sync_event_interval_var,gm_rate_ratio_mean,gm_rate_ratio_std,pdelay_mean_us,label
GateBoundaryProximityAttack_gPTP,0,zonalHost,8,0.08,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,63.21283746556513,49.227632736090776,0.25000000000000033,396.0,0,,,,,,10
GateBoundaryProximityAttack_gPTP,0,zonalHost,9,0.09,0.0005000000000000004,0.0,20.0,1,20,63.03730027548246,49.608385278386905,0.25000000000000033,439.0,0,,,,,,10
GateBoundaryProximityAttack_gPTP,0,zonalHost,10,0.1,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,62.486413043478855,49.53431008833119,0.24999999999999895,482.0,0,,,1.0,0.0,,10
GateBoundaryProximityAttack_gPTP,0,zonalHost,11,0.11,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,63.321487603306025,49.29437959503425,0.25000000000000033,526.0,0,,,,,,10
GateBoundaryProximityAttack_gPTP,0,zonalHost,12,0.12,0.0005000000000000004,0.0,20.0,1,20,62.46621253406126,49.226269194255394,0.24999999999998612,569.0,0,,,1.0,0.0,,10
GateBoundaryProximityAttack_gPTP,0,zonalHost,13,0.13,0.0005000000000000004,0.0,20.0,1,20,63.80413223140559,49.229318169236535,0.24999999999997224,612.0,0,,,,,,10
GateBoundaryProximityAttack_gPTP,0,zonalHost,14,0.14,0.000499999999999999,3.851859888774472e-35,20.0,1,21,63.154739726027756,49.67747961646731,0.250000000000025,655.0,0,,,,,,10
GateBoundaryProximityAttack_gPTP,0,attackNode,0,0.0,0.0005,2.9304867938920538e-37,529.0,1,20,53.95588495575219,51.399469294757736,0.2500000000000001,15.0,0,,,,,0.5000000000000001,10
GateBoundaryProximityAttack_gPTP,0,attackNode,1,0.01,0.0005,9.502943804542282e-37,529.0,1,20,56.633796526054596,49.39768294995393,0.24999999999999986,18.0,0,,,,,,10
GateBoundaryProximityAttack_gPTP,0,attackNode,2,0.02,0.0005000000000000001,1.196666997609028e-36,529.0,1,20,57.03052109181139,49.58229218164978,0.2500000000000003,22.0,0,,,,,,10
GateBoundaryProximityAttack_gPTP,0,attackNode,3,0.03,0.0005000000000000002,3.308432287507313e-36,529.0,1,20,59.31697270471468,50.53461078637198,0.25000000000000017,25.0,0,,,,,,10
GateBoundaryProximityAttack_gPTP,0,attackNode,4,0.04,0.0005000000000000001,2.5341183478779418e-36,529.0,1,20,55.54004950495064,49.87060956375566,0.25000000000000017,30.0,0,,,,,,10
GateBoundaryProximityAttack_gPTP,0,attackNode,5,0.05,0.0005000000000000001,2.5341183478779418e-36,529.0,1,20,59.072,50.71248003096557,0.25000000000000017,33.0,0,,,,,,10
GateBoundaryProximityAttack_gPTP,0,attackNode,6,0.06,0.0005000000000000001,2.5341183478779418e-36,529.0,1,20,57.240248138957526,49.54936461017038,0.25000000000000033,36.0,0,,,,,,10
GateBoundaryProximityAttack_gPTP,0,attackNode,7,0.07,0.0004999999999999997,1.0136473391511767e-35,529.0,1,20,56.74084158415854,49.48606762130066,0.25000000000000033,40.0,0,,,,,,10
GateBoundaryProximityAttack_gPTP,0,attackNode,8,0.08,0.0005000000000000004,0.0,529.0,1,20,59.41553349875924,50.450590536418915,0.25000000000000033,43.0,0,,,,,,10
GateBoundaryProximityAttack_gPTP,0,attackNode,9,0.09,0.0004999999999999997,1.0136473391511767e-35,529.0,1,20,55.690669975186,49.767367560763475,0.25000000000000033,46.0,0,,,,,,10
GateBoundaryProximityAttack_gPTP,0,attackNode,10,0.1,0.0004999999999999997,1.0136473391511767e-35,529.0,1,20,58.350935960591215,50.48189420064107,0.24999999999999895,51.0,0,,,,,,10
GateBoundaryProximityAttack_gPTP,0,attackNode,11,0.11,0.0005000000000000004,0.0,529.0,1,20,57.858511166252825,49.905482861790155,0.25000000000000033,54.0,0,,,,,,10
GateBoundaryProximityAttack_gPTP,0,attackNode,12,0.12,0.0004999999999999997,1.0136473391511767e-35,529.0,1,20,56.2692839506179,49.51566487537321,0.24999999999998612,58.0,0,,,,,,10
GateBoundaryProximityAttack_gPTP,0,attackNode,13,0.13,0.0005000000000000004,0.0,529.0,1,20,59.614838709677905,50.43471154392291,0.24999999999997224,61.0,0,,,,,,10
GateBoundaryProximityAttack_gPTP,0,attackNode,14,0.14,0.000499999999999999,4.054589356604707e-35,529.0,1,20,55.892839506172436,49.52737565921929,0.250000000000025,64.0,0,,,,,,10
